"id","district","zone_name","aliases","latitude","longitude","source","geocoded","created_at","updated_at"
"8f99f66c-9740-433b-9ac2-3fc334fd9cac","Dhaka","Elephant Road","{""Elephant Road"",Hatirpool,""Science Lab""}",23.738900,90.386500,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"2dd2b5dd-5360-4aef-9457-b0a35d770344","Dhaka","Farmgate","{Farmgate,""Farm Gate"",""Farmgate Dhaka""}",23.757600,90.390600,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"d8830606-7072-40cc-b8a8-e64cdb2f169f","Dhaka","Gulshan","{Gulshan,""Gulshan 1"",""Gulshan 2"",""Gulshan Circle""}",23.780600,90.416700,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"726672ea-2fd3-4a5c-b515-3eff5d3bb6cb","Dhaka","Jatrabari","{Jatrabari,""Jatrabari intersection""}",23.710400,90.434900,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"fe32cd4e-0e89-4c0a-9c6f-4d0ac51e5a6c","Dhaka","Khilgaon","{Khilgaon,""Khilgaon Dhaka""}",23.750900,90.425300,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"d6126f6a-c835-4124-9567-5473acc6e7b4","Dhaka","Lalbagh","{Lalbagh,""Lalbagh Fort""}",23.718900,90.388100,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"7c4ff5ee-6c90-47fb-b966-d1b067ecf204","Dhaka","Malibagh","{Malibagh,Mouchak,""Moghbazar Malibagh""}",23.747100,90.414600,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"90a5ae59-90b6-4407-92b5-871edcd46793","Dhaka","Mirpur 10","{""Mirpur 10"",Mirpur-10,""Mirpur Circle 10""}",23.806700,90.368600,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"69bd38ac-7b4f-42d1-81e2-a92e18dc41c6","Dhaka","Mohammadpur","{Mohammadpur,""Mohammadpur Town Hall"",""Town Hall Mohammadpur""}",23.765700,90.358900,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"338d3aca-d428-45fb-a084-aa00e2724197","Dhaka","Motijheel","{Motijheel,""Motijheel Commercial Area""}",23.733000,90.417200,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"221da65a-fc35-45bc-be72-8a78956aaf54","Dhaka","New Market","{""New Market"",""Dhaka New Market""}",23.733200,90.385700,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"344ad4a3-b730-4272-92c0-3e7c6e8aac2f","Dhaka","Paltan","{Paltan,""Naya Paltan"",""Purana Paltan""}",23.736200,90.414200,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"0cd8295b-6724-45c8-865a-05da1ac75747","Dhaka","Rampura","{Rampura,""Rampura Bridge"",""Banasree Rampura""}",23.763900,90.421700,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"4fa6d1ed-3d3b-4bbb-bbe9-ad4af550b16a","Dhaka","Sadarghat","{Sadarghat,""Sadarghat Launch Terminal""}",23.710400,90.407400,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"b8702e7c-b5ed-4ac8-a478-00e6fc08677f","Dhaka","Shahbagh","{Shahbagh,Shahbag,""Shahbagh intersection""}",23.738000,90.395800,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"0d1d91a1-1c87-4fbe-8087-4bcb458b0700","Dhaka","Tejgaon","{Tejgaon,""Tejgaon Industrial Area""}",23.763100,90.400300,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"8230a482-d343-41d5-9678-5b67a779a486","Dhaka","Uttara","{Uttara,""Uttara Sector 4"",""Uttara Sector 7"",""Uttara Sector""}",23.872400,90.395300,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"05714afa-0e11-4dc5-afa5-ddaec8bc2341","Dhaka","Wari","{Wari,""Old Dhaka Wari""}",23.711500,90.417700,"manual_seed","t","2026-06-11 03:54:13.362297+00","2026-06-11 03:54:13.362297+00"
"32be56cd-595e-4ba7-88ca-624c20b1f57d","Dinajpur","Dinajpur Bus Terminal","{""Dinajpur Bus Terminal"",""Dinajpur Bus Terminal Dinajpur"",""Dinajpur Bus Terminal, Dinajpur""}",25.644458,88.647967,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:24.361829+00"
"658884fe-3233-4020-8298-07f33d48ed9d","Dinajpur","Dinajpur Medical College","{""Dinajpur Medical College"",""Dinajpur Medical College Dinajpur"",""Dinajpur Medical College, Dinajpur""}",25.609708,88.657449,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:25.58899+00"
"6821c47b-503b-4236-9214-f1df6f83e7c2","Dinajpur","Dinajpur Railway Station","{""Dinajpur Railway Station"",""Dinajpur Railway Station Dinajpur"",""Dinajpur Railway Station, Dinajpur""}",25.664480,88.587280,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:26.781874+00"
"38355f88-9877-4c02-ae31-2c5e4320417f","Dinajpur","Dinajpur Sadar","{""Dinajpur Sadar"",""Dinajpur Sadar Dinajpur"",""Dinajpur Sadar, Dinajpur""}",25.627450,88.637790,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:27.862337+00"
"b0f142c6-48b7-4976-b8c9-e8e8a3801bd4","Dinajpur","Lily Mor","{""Lily Mor"",""Lily Mor Dinajpur"",""Lily Mor, Dinajpur""}",25.627450,88.637790,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:28.932381+00"
"cd495888-714d-40e1-bd29-853818b42a5d","Faridpur","Faridpur Bus Stand","{""Faridpur Bus Stand"",""Faridpur Bus Stand Faridpur"",""Faridpur Bus Stand, Faridpur""}",23.606120,89.840640,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:30.099932+00"
"05d7536a-12db-4531-aabc-50dcbfaa7aa3","Faridpur","Faridpur Medical College","{""Faridpur Medical College"",""Faridpur Medical College Faridpur"",""Faridpur Medical College, Faridpur""}",23.588129,89.835258,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:31.330829+00"
"9de373ad-c0ae-4665-af82-ee3ae379f2b0","Faridpur","Faridpur Railway Station","{""Faridpur Railway Station"",""Faridpur Railway Station Faridpur"",""Faridpur Railway Station, Faridpur""}",23.537151,89.654140,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:32.459189+00"
"ceedc4cf-af25-4cd7-88e5-f10462295334","Faridpur","Faridpur Sadar","{""Faridpur Sadar"",""Faridpur Sadar Faridpur"",""Faridpur Sadar, Faridpur""}",23.606120,89.840640,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:33.683025+00"
"0dde6dd7-939a-4593-ab91-bf74a19c2fec","Faridpur","Goalchamot","{Goalchamot,""Goalchamot Faridpur"",""Goalchamot, Faridpur""}",23.593600,89.820100,"manual_coordinate","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:08:06.591126+00"
"a46c51d2-1743-4110-9c37-84706dfc0ef4","Feni","Feni Bus Terminal","{""Feni Bus Terminal"",""Feni Bus Terminal Feni"",""Feni Bus Terminal, Feni""}",22.656348,90.662246,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:35.7348+00"
"fa055a76-2e50-4add-9a1c-f9a6abb3d250","Feni","Feni General Hospital","{""Feni General Hospital"",""Feni General Hospital Feni"",""Feni General Hospital, Feni""}",23.029805,91.405948,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:36.870843+00"
"c7b81315-385d-4070-9af0-d01cb8d5b6fe","Feni","Feni Mohipal","{""Feni Mohipal"",""Feni Mohipal Feni"",""Feni Mohipal, Feni""}",23.011340,91.401300,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:37.983206+00"
"31ce254f-8a9d-4f4e-bbc9-48183cb30321","Feni","Feni Railway Station","{""Feni Railway Station"",""Feni Railway Station Feni"",""Feni Railway Station, Feni""}",23.001672,91.391052,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:39.110071+00"
"7b9cb41a-3332-4a0b-91ca-9ed0ad3aebda","Feni","Feni Sadar","{""Feni Sadar"",""Feni Sadar Feni"",""Feni Sadar, Feni""}",23.011340,91.401300,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:40.341491+00"
"a74ce809-77f4-481f-91fa-05b716a60750","Gaibandha","Gaibandha Bus Terminal","{""Gaibandha Bus Terminal"",""Gaibandha Bus Terminal Gaibandha"",""Gaibandha Bus Terminal, Gaibandha""}",25.282664,89.354263,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:41.47276+00"
"85cd90f4-93c3-4627-ad08-aab6aad31cc5","Gaibandha","Gaibandha Govt College","{""Gaibandha Govt College"",""Gaibandha Govt College Gaibandha"",""Gaibandha Govt College, Gaibandha""}",25.320241,89.543865,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:42.603632+00"
"005e4266-aeb3-4ca4-a856-55bdaf58e05b","Gaibandha","Gaibandha Railway Station","{""Gaibandha Railway Station"",""Gaibandha Railway Station Gaibandha"",""Gaibandha Railway Station, Gaibandha""}",22.680101,91.632610,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:43.725509+00"
"97c4da6a-e797-4482-a434-8727f4a8b496","Gaibandha","Gaibandha Sadar","{""Gaibandha Sadar"",""Gaibandha Sadar Gaibandha"",""Gaibandha Sadar, Gaibandha""}",25.329300,89.543800,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:44.852885+00"
"1678bb89-54f2-4246-b7c5-7bfafdddfa74","Gaibandha","Gaibandha Sadar Hospital","{""Gaibandha Sadar Hospital"",""Gaibandha Sadar Hospital Gaibandha"",""Gaibandha Sadar Hospital, Gaibandha""}",25.327255,89.537638,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:45.97337+00"
"67e8377f-f926-43f3-a194-0a5d63af7c68","Gazipur","Board Bazar","{""Board Bazar"",""Board Bazar Gazipur"",""Board Bazar, Gazipur""}",24.126097,90.472114,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:47.202732+00"
"2c1c09ef-e583-44d8-95c6-f1ac1be93150","Gazipur","Gazipur Chowrasta","{""Gazipur Chowrasta"",""Gazipur Chowrasta Gazipur"",""Gazipur Chowrasta, Gazipur""}",24.126097,90.472114,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:48.3473+00"
"7d085bfe-b416-4727-9233-8976c5ea9c82","Gazipur","Joydebpur Railway Station","{""Joydebpur Railway Station"",""Joydebpur Railway Station Gazipur"",""Joydebpur Railway Station, Gazipur""}",24.002580,90.420102,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:49.660113+00"
"887a5a90-1255-4ea0-b85d-8f945b59dc6c","Gazipur","Konabari","{Konabari,""Konabari Gazipur"",""Konabari, Gazipur""}",24.126097,90.472114,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:50.887805+00"
"d9170f98-72cc-4302-93d1-9e6948c606c9","Gazipur","Tongi Station Road","{""Tongi Station Road"",""Tongi Station Road Gazipur"",""Tongi Station Road, Gazipur""}",24.126097,90.472114,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:52.030133+00"
"44c8a677-1f66-4272-b6ca-cea00f14ee03","Gopalganj","Bangabandhu Sheikh Mujibur Rahman Science and Technology University","{""Bangabandhu Sheikh Mujibur Rahman Science and Technology University"",""Bangabandhu Sheikh Mujibur Rahman Science and Technology University Gopalganj"",""Bangabandhu Sheikh Mujibur Rahman Science and Technology University, Gopalganj""}",22.965870,89.817329,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:53.243292+00"
"5992d435-964b-4e62-8889-eca50e9dbcfa","Gopalganj","Gopalganj Bus Terminal","{""Gopalganj Bus Terminal"",""Gopalganj Bus Terminal Gopalganj"",""Gopalganj Bus Terminal, Gopalganj""}",22.656348,90.662246,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:54.370172+00"
"b563292d-ec94-41ab-a89d-7ff6375d758c","Gopalganj","Gopalganj General Hospital","{""Gopalganj General Hospital"",""Gopalganj General Hospital Gopalganj"",""Gopalganj General Hospital, Gopalganj""}",22.998509,89.819274,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:55.600399+00"
"99a80787-2e28-4a08-87c8-5b028c14ec65","Gopalganj","Gopalganj Launch Ghat","{""Gopalganj Launch Ghat"",""Gopalganj Launch Ghat Gopalganj"",""Gopalganj Launch Ghat, Gopalganj""}",23.010180,89.832780,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:56.82752+00"
"99721bb3-565e-40de-a56b-029e7dd62da4","Gopalganj","Gopalganj Sadar","{""Gopalganj Sadar"",""Gopalganj Sadar Gopalganj"",""Gopalganj Sadar, Gopalganj""}",23.010180,89.832780,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:57.954079+00"
"4960c549-97d7-4964-a7aa-8cf6a5971910","Habiganj","Habiganj Bus Stand","{""Habiganj Bus Stand"",""Habiganj Bus Stand Habiganj"",""Habiganj Bus Stand, Habiganj""}",24.380440,91.413000,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 03:59:59.081387+00"
"adc49a21-2e31-4029-a45a-21b13b16434b","Habiganj","Habiganj Govt High School Road","{""Habiganj Govt High School Road"",""Habiganj Govt High School Road Habiganj"",""Habiganj Govt High School Road, Habiganj""}",24.380440,91.413000,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:00.311133+00"
"131cb56a-c62f-4069-a690-016c462e373a","Habiganj","Habiganj Sadar","{""Habiganj Sadar"",""Habiganj Sadar Habiganj"",""Habiganj Sadar, Habiganj""}",24.380440,91.413000,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:01.445563+00"
"008505f3-cfe8-44d9-ac96-e1ea20bc075e","Habiganj","Habiganj Sadar Hospital","{""Habiganj Sadar Hospital"",""Habiganj Sadar Hospital Habiganj"",""Habiganj Sadar Hospital, Habiganj""}",24.373729,91.416070,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:02.570295+00"
"e6f19f0c-b4bf-441e-bc60-4568260da625","Habiganj","Shaistaganj Railway Station","{""Shaistaganj Railway Station"",""Shaistaganj Railway Station Habiganj"",""Shaistaganj Railway Station, Habiganj""}",24.278364,91.450383,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:03.702272+00"
"2f835f4d-5b1a-4bbf-9080-fd0dd104a2ba","Jamalpur","Jamalpur Bus Terminal","{""Jamalpur Bus Terminal"",""Jamalpur Bus Terminal Jamalpur"",""Jamalpur Bus Terminal, Jamalpur""}",24.904799,89.950009,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:04.818568+00"
"f5e250aa-b802-442e-b136-d84ff8309d2c","Jamalpur","Jamalpur General Hospital","{""Jamalpur General Hospital"",""Jamalpur General Hospital Jamalpur"",""Jamalpur General Hospital, Jamalpur""}",24.933192,89.942218,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:06.041151+00"
"dba21b87-a238-4acd-b779-3ad00ea7dded","Jamalpur","Jamalpur Govt College","{""Jamalpur Govt College"",""Jamalpur Govt College Jamalpur"",""Jamalpur Govt College, Jamalpur""}",24.956382,89.850674,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:07.248856+00"
"07d85015-dcea-4a8f-8003-53f1d0782a8f","Jamalpur","Jamalpur Railway Station","{""Jamalpur Railway Station"",""Jamalpur Railway Station Jamalpur"",""Jamalpur Railway Station, Jamalpur""}",24.904799,89.950009,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:08.394232+00"
"e9f5f4ae-c3e8-412b-9289-afda411351a4","Jamalpur","Jamalpur Sadar","{""Jamalpur Sadar"",""Jamalpur Sadar Jamalpur"",""Jamalpur Sadar, Jamalpur""}",24.919650,89.948120,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:09.503583+00"
"7f34f6af-8f5d-4dde-98b1-1a92de552dcf","Jashore","Chanchra","{Chanchra,""Chanchra Jashore"",""Chanchra, Jashore""}",23.168306,89.210408,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:10.65063+00"
"e63ea25b-0b9b-4955-9761-5d9ed9e7afed","Jashore","Jashore Bus Terminal","{""Jashore Bus Terminal"",""Jashore Bus Terminal Jashore"",""Jashore Bus Terminal, Jashore""}",22.656348,90.662246,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:12.294465+00"
"9f927e9b-1c67-46ae-bc57-91e106ce81fc","Jashore","Jashore Daratana","{""Jashore Daratana"",""Jashore Daratana Jashore"",""Jashore Daratana, Jashore""}",23.168306,89.210408,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:13.415316+00"
"b50f0ba2-df69-4d2f-b805-3891ee2f9712","Jashore","Jashore Medical College","{""Jashore Medical College"",""Jashore Medical College Jashore"",""Jashore Medical College, Jashore""}",23.167894,89.209835,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:14.55763+00"
"db97aa6c-0580-49e0-8e25-326b598e32d2","Jashore","Jashore Railway Station","{""Jashore Railway Station"",""Jashore Railway Station Jashore"",""Jashore Railway Station, Jashore""}",22.680101,91.632610,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:15.660158+00"
"118c1f95-c3d4-4cb5-a9d7-b777e05a690c","Jhalokati","Jhalokati Bus Stand","{""Jhalokati Bus Stand"",""Jhalokati Bus Stand Jhalokati"",""Jhalokati Bus Stand, Jhalokati""}",22.559352,90.139273,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:16.794025+00"
"ce72ee36-5bd0-4ad0-9a0b-a443685766ea","Jhalokati","Jhalokati Govt College","{""Jhalokati Govt College"",""Jhalokati Govt College Jhalokati"",""Jhalokati Govt College, Jhalokati""}",22.649430,90.198680,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:17.926382+00"
"cda06925-4612-4e05-a547-6cb9c6ec9eda","Jhalokati","Jhalokati Launch Ghat","{""Jhalokati Launch Ghat"",""Jhalokati Launch Ghat Jhalokati"",""Jhalokati Launch Ghat, Jhalokati""}",22.633647,90.193738,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:19.058131+00"
"d6ce7c2d-07da-4346-b4b2-b56ca1699af2","Jhalokati","Jhalokati Sadar","{""Jhalokati Sadar"",""Jhalokati Sadar Jhalokati"",""Jhalokati Sadar, Jhalokati""}",22.640600,90.198680,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:20.110528+00"
"ecad20ef-5133-47ef-bfbd-3f40f6f59cc3","Jhalokati","Jhalokati Sadar Hospital","{""Jhalokati Sadar Hospital"",""Jhalokati Sadar Hospital Jhalokati"",""Jhalokati Sadar Hospital, Jhalokati""}",22.640600,90.198680,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:21.303135+00"
"90f81f0e-eb32-49f5-8745-1f145d6859b4","Jhenaidah","Jhenaidah Bus Terminal","{""Jhenaidah Bus Terminal"",""Jhenaidah Bus Terminal Jhenaidah"",""Jhenaidah Bus Terminal, Jhenaidah""}",23.485557,89.417889,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:22.532188+00"
"b5abd029-4658-47e6-8a52-452361b95a7e","Jhenaidah","Jhenaidah Cadet College","{""Jhenaidah Cadet College"",""Jhenaidah Cadet College Jhenaidah"",""Jhenaidah Cadet College, Jhenaidah""}",23.567576,89.177080,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:23.657151+00"
"3fa51586-480b-43cf-afa7-68087b941fc2","Jhenaidah","Jhenaidah Sadar","{""Jhenaidah Sadar"",""Jhenaidah Sadar Jhenaidah"",""Jhenaidah Sadar, Jhenaidah""}",23.530615,89.172242,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:24.788155+00"
"956727b8-6aac-4add-989c-6b1d53d67fe3","Jhenaidah","Jhenaidah Sadar Hospital","{""Jhenaidah Sadar Hospital"",""Jhenaidah Sadar Hospital Jhenaidah"",""Jhenaidah Sadar Hospital, Jhenaidah""}",23.530615,89.172242,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:26.010673+00"
"79978eb5-92e9-47ec-b617-c28776c43cf9","Jhenaidah","Payra Chattar Jhenaidah","{""Payra Chattar Jhenaidah"",""Payra Chattar Jhenaidah Jhenaidah"",""Payra Chattar Jhenaidah, Jhenaidah""}",22.958600,89.383390,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:27.151541+00"
"db8c1dff-f837-48c8-a4e0-e454887162d4","Joypurhat","Joypurhat Bus Terminal","{""Joypurhat Bus Terminal"",""Joypurhat Bus Terminal Joypurhat"",""Joypurhat Bus Terminal, Joypurhat""}",24.974340,89.014193,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:28.367637+00"
"d4c8ab06-d05f-4823-92a3-74c5d1a9290a","Joypurhat","Joypurhat District Hospital","{""Joypurhat District Hospital"",""Joypurhat District Hospital Joypurhat"",""Joypurhat District Hospital, Joypurhat""}",25.126748,89.093079,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:29.501388+00"
"16e8ac5d-0ae6-46af-a3e3-4742344ec8bc","Joypurhat","Joypurhat Govt College","{""Joypurhat Govt College"",""Joypurhat Govt College Joypurhat"",""Joypurhat Govt College, Joypurhat""}",25.097788,89.023716,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:30.736203+00"
"f14e5885-0716-41d5-a8d6-0db216a2b5ea","Joypurhat","Joypurhat Railway Station","{""Joypurhat Railway Station"",""Joypurhat Railway Station Joypurhat"",""Joypurhat Railway Station, Joypurhat""}",25.098994,89.025758,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:31.869299+00"
"d1fc5dbf-ea6a-4d31-9949-281ddfc6f959","Joypurhat","Joypurhat Sadar","{""Joypurhat Sadar"",""Joypurhat Sadar Joypurhat"",""Joypurhat Sadar, Joypurhat""}",25.094460,89.022860,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:32.985594+00"
"8582c965-9911-4766-a5ad-af42cbed73d6","Khagrachhari","Alutila Cave","{""Alutila Cave"",""Alutila Cave Khagrachhari"",""Alutila Cave, Khagrachhari""}",23.083565,91.955288,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:34.102613+00"
"f0ddbaa0-ae40-4bae-821d-5c970350f452","Khagrachhari","Khagrachhari Bus Terminal","{""Khagrachhari Bus Terminal"",""Khagrachhari Bus Terminal Khagrachhari"",""Khagrachhari Bus Terminal, Khagrachhari""}",22.656348,90.662246,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:35.228428+00"
"844bcf1e-d645-4b49-b2f4-f39ad144c771","Khagrachhari","Khagrachhari Sadar","{""Khagrachhari Sadar"",""Khagrachhari Sadar Khagrachhari"",""Khagrachhari Sadar, Khagrachhari""}",23.107870,91.970070,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:36.469855+00"
"1db70a9d-6c60-48ae-8d78-481dbbe7003d","Khagrachhari","Khagrachhari Sadar Hospital","{""Khagrachhari Sadar Hospital"",""Khagrachhari Sadar Hospital Khagrachhari"",""Khagrachhari Sadar Hospital, Khagrachhari""}",23.117154,91.975216,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:37.590813+00"
"6454c3dc-56d6-4f53-9c3a-2768887ab036","Khagrachhari","Shapla Chattar Khagrachhari","{""Shapla Chattar Khagrachhari"",""Shapla Chattar Khagrachhari Khagrachhari"",""Shapla Chattar Khagrachhari, Khagrachhari""}",24.271815,89.922329,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:38.694611+00"
"a0f54978-57c9-495a-a2de-32223e7da070","Khulna","Khalishpur","{Khalishpur,""Khalishpur Khulna"",""Khalishpur, Khulna""}",22.853080,89.544270,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:39.707251+00"
"a4f89157-9d2a-412d-81ca-972b853d884c","Khulna","Khulna Medical College","{""Khulna Medical College"",""Khulna Medical College Khulna"",""Khulna Medical College, Khulna""}",22.828592,89.537411,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:40.812776+00"
"0dec4a66-f7cd-4b8c-8d75-13e0946d9fa3","Khulna","Khulna Railway Station","{""Khulna Railway Station"",""Khulna Railway Station Khulna"",""Khulna Railway Station, Khulna""}",22.822980,89.558890,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:41.888361+00"
"2a1395a7-6ab9-477b-aed4-e7c9ea81d2de","Khulna","Shibbari Mor","{""Shibbari Mor"",""Shibbari Mor Khulna"",""Shibbari Mor, Khulna""}",22.837283,89.540056,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:42.907392+00"
"e38fc339-cac8-426e-8493-ae3124f9fd9b","Khulna","Sonadanga Bus Terminal","{""Sonadanga Bus Terminal"",""Sonadanga Bus Terminal Khulna"",""Sonadanga Bus Terminal, Khulna""}",22.815922,89.541378,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:44.139185+00"
"e286a2e4-814f-4253-90b5-90a259bdb5da","Kishoreganj","Gouranga Bazar","{""Gouranga Bazar"",""Gouranga Bazar Kishoreganj"",""Gouranga Bazar, Kishoreganj""}",24.043569,90.985168,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:45.261915+00"
"5e510296-3e94-461f-a3a7-bdb017147f5b","Kishoreganj","Kishoreganj 250 Bed General Hospital","{""Kishoreganj 250 Bed General Hospital"",""Kishoreganj 250 Bed General Hospital Kishoreganj"",""Kishoreganj 250 Bed General Hospital, Kishoreganj""}",23.168912,89.209026,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:46.390436+00"
"990b3691-3244-49f7-b170-fc48e00368ff","Kishoreganj","Kishoreganj Bus Terminal","{""Kishoreganj Bus Terminal"",""Kishoreganj Bus Terminal Kishoreganj"",""Kishoreganj Bus Terminal, Kishoreganj""}",24.630967,90.609965,"ors_geocoding","t","2026-06-11 03:53:38.626404+00","2026-06-11 04:00:47.515095+00"
